"id","detected_at","service","rule","score","sample_log_id","sample_msg","context"
2661,2025-10-13 18:07:31.389 -0500,service-5,"burst:2555.4,actor_novel",3.0,2834,Routine heartbeat OK #184,"{""id"": 2834, ""ts"": ""2025-10-13T23:07:31.386807+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa5""}, ""message"": ""Routine heartbeat OK #184"", ""service"": ""service-5"", ""detect_latency_ms"": 2.5799999999999996}"
2662,2025-10-13 18:07:31.407 -0500,service-6,"burst:2555.4,actor_novel",3.0,2835,Routine heartbeat OK #185,"{""id"": 2835, ""ts"": ""2025-10-13T23:07:31.404868+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa6""}, ""message"": ""Routine heartbeat OK #185"", ""service"": ""service-6"", ""detect_latency_ms"": 2.052}"
2663,2025-10-13 18:07:31.423 -0500,service-1,"burst:2555.4,actor_novel",3.0,2836,Routine heartbeat OK #186,"{""id"": 2836, ""ts"": ""2025-10-13T23:07:31.420883+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa7""}, ""message"": ""Routine heartbeat OK #186"", ""service"": ""service-1"", ""detect_latency_ms"": 2.592}"
2664,2025-10-13 18:07:31.441 -0500,service-2,"burst:2554.9,actor_novel",3.0,2837,Routine heartbeat OK #187,"{""id"": 2837, ""ts"": ""2025-10-13T23:07:31.438779+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa8""}, ""message"": ""Routine heartbeat OK #187"", ""service"": ""service-2"", ""detect_latency_ms"": 2.7390000000000003}"
2665,2025-10-13 18:07:31.458 -0500,service-3,"burst:2554.9,actor_novel",3.0,2838,Routine heartbeat OK #188,"{""id"": 2838, ""ts"": ""2025-10-13T23:07:31.455368+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa9""}, ""message"": ""Routine heartbeat OK #188"", ""service"": ""service-3"", ""detect_latency_ms"": 2.78}"
2666,2025-10-13 18:07:31.474 -0500,service-4,"burst:2579.1,actor_novel",3.0,2839,Routine heartbeat OK #189,"{""id"": 2839, ""ts"": ""2025-10-13T23:07:31.47235+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa10""}, ""message"": ""Routine heartbeat OK #189"", ""service"": ""service-4"", ""detect_latency_ms"": 2.0500000000000003}"
2667,2025-10-13 18:07:31.491 -0500,service-5,"burst:2579.1,actor_novel",3.0,2840,Routine heartbeat OK #190,"{""id"": 2840, ""ts"": ""2025-10-13T23:07:31.488601+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa11""}, ""message"": ""Routine heartbeat OK #190"", ""service"": ""service-5"", ""detect_latency_ms"": 2.577}"
2668,2025-10-13 18:07:31.508 -0500,service-6,"burst:2579.1,actor_novel",3.0,2841,Routine heartbeat OK #191,"{""id"": 2841, ""ts"": ""2025-10-13T23:07:31.505788+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa12""}, ""message"": ""Routine heartbeat OK #191"", ""service"": ""service-6"", ""detect_latency_ms"": 2.94}"
2669,2025-10-13 18:07:31.525 -0500,service-1,"burst:2579.1,actor_novel",3.0,2842,Routine heartbeat OK #192,"{""id"": 2842, ""ts"": ""2025-10-13T23:07:31.522516+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa13""}, ""message"": ""Routine heartbeat OK #192"", ""service"": ""service-1"", ""detect_latency_ms"": 2.353}"
2670,2025-10-13 18:07:31.541 -0500,service-2,"burst:2577.9,actor_novel",3.0,2843,Routine heartbeat OK #193,"{""id"": 2843, ""ts"": ""2025-10-13T23:07:31.538714+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa14""}, ""message"": ""Routine heartbeat OK #193"", ""service"": ""service-2"", ""detect_latency_ms"": 2.7070000000000003}"
2671,2025-10-13 18:07:31.558 -0500,service-3,"burst:2577.9,actor_novel",3.0,2844,Routine heartbeat OK #194,"{""id"": 2844, ""ts"": ""2025-10-13T23:07:31.555152+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa15""}, ""message"": ""Routine heartbeat OK #194"", ""service"": ""service-3"", ""detect_latency_ms"": 2.821}"
2672,2025-10-13 18:07:31.574 -0500,service-4,"burst:2602.5,actor_novel",3.0,2845,Routine heartbeat OK #195,"{""id"": 2845, ""ts"": ""2025-10-13T23:07:31.571305+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa16""}, ""message"": ""Routine heartbeat OK #195"", ""service"": ""service-4"", ""detect_latency_ms"": 2.836}"
2673,2025-10-13 18:07:31.592 -0500,service-5,"burst:2602.5,actor_novel",3.0,2846,Routine heartbeat OK #196,"{""id"": 2846, ""ts"": ""2025-10-13T23:07:31.589419+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa17""}, ""message"": ""Routine heartbeat OK #196"", ""service"": ""service-5"", ""detect_latency_ms"": 3.191}"
2674,2025-10-13 18:07:31.609 -0500,service-6,"burst:2602.5,actor_novel",3.0,2847,Routine heartbeat OK #197,"{""id"": 2847, ""ts"": ""2025-10-13T23:07:31.606981+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa18""}, ""message"": ""Routine heartbeat OK #197"", ""service"": ""service-6"", ""detect_latency_ms"": 2.554}"
2675,2025-10-13 18:07:31.628 -0500,service-1,"burst:2602.5,actor_novel",3.0,2848,Routine heartbeat OK #198,"{""id"": 2848, ""ts"": ""2025-10-13T23:07:31.626013+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa19""}, ""message"": ""Routine heartbeat OK #198"", ""service"": ""service-1"", ""detect_latency_ms"": 2.216}"
2676,2025-10-13 18:07:31.644 -0500,service-2,"burst:2600.6,actor_novel",3.0,2849,Routine heartbeat OK #199,"{""id"": 2849, ""ts"": ""2025-10-13T23:07:31.641859+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa20""}, ""message"": ""Routine heartbeat OK #199"", ""service"": ""service-2"", ""detect_latency_ms"": 2.7169999999999996}"
2677,2025-10-13 18:07:31.662 -0500,service-3,"burst:2600.6,actor_novel",3.0,2850,Routine heartbeat OK #200,"{""id"": 2850, ""ts"": ""2025-10-13T23:07:31.659712+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Routine heartbeat OK #200"", ""service"": ""service-3"", ""detect_latency_ms"": 2.535}"
2678,2025-10-13 18:07:31.680 -0500,invoice-controller,"unauthorized_admin_pattern,keyword:4.5,burst:31.0,rare_template,actor_novel,level_error",9.5,2851,Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23,"{""id"": 2851, ""ts"": ""2025-10-13T23:07:31.678199+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.5.23"", ""user"": ""qa6""}, ""message"": ""Unauthorized admin access attempt at 03:12 UTC from 10.0.5.23"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 2.502}"
2679,2025-10-13 18:07:31.699 -0500,rbac,"privilege_escalation_pattern,keyword:5.0,burst:25.0,actor_novel,level_error",8.5,2853,Privilege escalation attempt detected,"{""id"": 2853, ""ts"": ""2025-10-13T23:07:31.696801+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""guest-223"", ""role_to"": ""admin"", ""role_from"": ""viewer""}, ""message"": ""Privilege escalation attempt detected"", ""service"": ""rbac"", ""detect_latency_ms"": 2.242}"
2680,2025-10-13 18:07:31.716 -0500,config-service,"unauthorized_config_pattern,keyword:5.5,burst:28.9,actor_novel,level_error",8.0,2855,Unauthorized config push to production,"{""id"": 2855, ""ts"": ""2025-10-13T23:07:31.713346+00:00"", ""level"": ""ERROR"", ""context"": {""actor"": ""ci-bot"", ""branch"": ""hotfix/unknown""}, ""message"": ""Unauthorized config push to production"", ""service"": ""config-service"", ""detect_latency_ms"": 2.813}"
2681,2025-10-13 18:07:31.737 -0500,payment-gateway,"keyword:8.0,burst:822.2,actor_novel,level_error",6.5,2857,Fatal exception: DB connection refused #1,"{""id"": 2857, ""ts"": ""2025-10-13T23:07:31.734887+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #1"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.604}"
2682,2025-10-13 18:07:31.755 -0500,payment-gateway,"keyword:8.0,burst:912.2,actor_novel,level_error",6.5,2859,Fatal exception: DB connection refused #2,"{""id"": 2859, ""ts"": ""2025-10-13T23:07:31.753174+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #2"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 1.699}"
2683,2025-10-13 18:07:31.775 -0500,payment-gateway,"keyword:8.0,burst:999.4,actor_novel,level_error",6.5,2861,Fatal exception: DB connection refused #3,"{""id"": 2861, ""ts"": ""2025-10-13T23:07:31.772327+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #3"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.963}"
2684,2025-10-13 18:07:31.796 -0500,payment-gateway,"keyword:8.0,burst:1083.7,actor_novel,level_error",6.5,2863,Fatal exception: DB connection refused #4,"{""id"": 2863, ""ts"": ""2025-10-13T23:07:31.793138+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #4"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 3.153}"
2685,2025-10-13 18:07:31.816 -0500,payment-gateway,"keyword:8.0,burst:1165.0,actor_novel,level_error",6.5,2865,Fatal exception: DB connection refused #5,"{""id"": 2865, ""ts"": ""2025-10-13T23:07:31.813449+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #5"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.686}"
2686,2025-10-13 18:07:31.835 -0500,payment-gateway,"keyword:8.0,burst:1243.5,actor_novel,level_error",6.5,2867,Fatal exception: DB connection refused #6,"{""id"": 2867, ""ts"": ""2025-10-13T23:07:31.83315+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #6"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.346}"
2687,2025-10-13 18:07:31.854 -0500,payment-gateway,"keyword:8.0,burst:1319.3,actor_novel,level_error",6.5,2869,Fatal exception: DB connection refused #7,"{""id"": 2869, ""ts"": ""2025-10-13T23:07:31.85263+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #7"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 1.833}"
2688,2025-10-13 18:07:31.871 -0500,payment-gateway,"keyword:8.0,burst:1392.5,actor_novel,level_error",6.5,2871,Fatal exception: DB connection refused #8,"{""id"": 2871, ""ts"": ""2025-10-13T23:07:31.869369+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""payment-svc""}, ""message"": ""Fatal exception: DB connection refused #8"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.128}"
2689,2025-10-13 18:07:31.893 -0500,auth-service,"login_denied_pattern,burst:196.2,actor_novel,level_error",5.0,2873,Login failed for user admin from 10.0.0.10,"{""id"": 2873, ""ts"": ""2025-10-13T23:07:31.890153+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.10"", ""user"": ""unknown""}, ""message"": ""Login failed for user admin from 10.0.0.10"", ""service"": ""auth-service"", ""detect_latency_ms"": 3.326}"
2690,2025-10-13 18:07:31.912 -0500,auth-service,"login_denied_pattern,burst:268.5,actor_novel,level_error",5.0,2875,Login failed for user admin from 10.0.0.11,"{""id"": 2875, ""ts"": ""2025-10-13T23:07:31.910469+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.11"", ""user"": ""unknown""}, ""message"": ""Login failed for user admin from 10.0.0.11"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.143}"
2691,2025-10-13 18:07:31.931 -0500,auth-service,"login_denied_pattern,burst:355.7,actor_novel,level_error",5.0,2877,Login failed for user admin from 10.0.0.12,"{""id"": 2877, ""ts"": ""2025-10-13T23:07:31.928642+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.12"", ""user"": ""unknown""}, ""message"": ""Login failed for user admin from 10.0.0.12"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.706}"
2692,2025-10-13 18:07:31.950 -0500,auth-service,"login_denied_pattern,burst:457.7,actor_novel,level_error",5.0,2879,Login failed for user admin from 10.0.0.13,"{""id"": 2879, ""ts"": ""2025-10-13T23:07:31.947538+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.13"", ""user"": ""unknown""}, ""message"": ""Login failed for user admin from 10.0.0.13"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.353}"
2693,2025-10-13 18:07:31.967 -0500,auth-service,"login_denied_pattern,burst:573.6,actor_novel,level_error",5.0,2881,Login failed for user admin from 10.0.0.14,"{""id"": 2881, ""ts"": ""2025-10-13T23:07:31.964774+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.14"", ""user"": ""unknown""}, ""message"": ""Login failed for user admin from 10.0.0.14"", ""service"": ""auth-service"", ""detect_latency_ms"": 1.9829999999999999}"
2694,2025-10-13 18:07:47.394 -0500,warmup-1,actor_novel,1.0,2883,Scheduled job completed,"{""id"": 2883, ""ts"": ""2025-10-13T23:07:47.391195+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa1""}, ""message"": ""Scheduled job completed"", ""service"": ""warmup-1"", ""detect_latency_ms"": 2.65}"
2695,2025-10-13 18:07:47.433 -0500,warmup-2,actor_novel,1.0,2884,Cache refreshed,"{""id"": 2884, ""ts"": ""2025-10-13T23:07:47.4307+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""qa2""}, ""message"": ""Cache refreshed"", ""service"": ""warmup-2"", ""detect_latency_ms"": 2.696}"
2696,2025-10-13 18:07:47.472 -0500,warmup-3,heuristic,0.0,2885,Request processed OK,"{""id"": 2885, ""ts"": ""2025-10-13T23:07:47.47017+00:00"", ""level"": ""INFO"", ""context"": {""path"": ""/api/health""}, ""message"": ""Request processed OK"", ""service"": ""warmup-3"", ""detect_latency_ms"": 2.552}"
2697,2025-10-13 18:07:47.512 -0500,scheduler,heuristic,0.0,2886,heartbeat,"{""id"": 2886, ""ts"": ""2025-10-13T23:07:47.50945+00:00"", ""level"": ""INFO"", ""context"": {""job_id"": ""sync-1""}, ""message"": ""heartbeat"", ""service"": ""scheduler"", ""detect_latency_ms"": 2.79}"
2698,2025-10-13 18:07:47.551 -0500,web,actor_novel,1.0,2887,GET /static/logo.png 200,"{""id"": 2887, ""ts"": ""2025-10-13T23:07:47.548818+00:00"", ""level"": ""INFO"", ""context"": {""path"": ""/static/logo.png"", ""user"": ""anon""}, ""message"": ""GET /static/logo.png 200"", ""service"": ""web"", ""detect_latency_ms"": 2.508}"
2699,2025-10-13 18:07:47.591 -0500,service-a,actor_novel,1.0,2888,User list fetched,"{""id"": 2888, ""ts"": ""2025-10-13T23:07:47.587985+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""client-7""}, ""message"": ""User list fetched"", ""service"": ""service-a"", ""detect_latency_ms"": 2.8890000000000002}"
2700,2025-10-13 18:07:47.630 -0500,service-b,heuristic,0.0,2889,Background cleanup done,"{""id"": 2889, ""ts"": ""2025-10-13T23:07:47.628167+00:00"", ""level"": ""INFO"", ""context"": {}, ""message"": ""Background cleanup done"", ""service"": ""service-b"", ""detect_latency_ms"": 1.84}"
2701,2025-10-13 18:07:47.668 -0500,payments,actor_novel,1.0,2890,Payment processed,"{""id"": 2890, ""ts"": ""2025-10-13T23:07:47.665842+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""buyer-3"", ""order_id"": 1001}, ""message"": ""Payment processed"", ""service"": ""payments"", ""detect_latency_ms"": 2.644}"
2702,2025-10-13 18:07:47.708 -0500,orders,heuristic,0.0,2891,Order enqueued,"{""id"": 2891, ""ts"": ""2025-10-13T23:07:47.705485+00:00"", ""level"": ""INFO"", ""context"": {""order_id"": 1002}, ""message"": ""Order enqueued"", ""service"": ""orders"", ""detect_latency_ms"": 2.6470000000000002}"
2703,2025-10-13 18:07:47.748 -0500,auth-service,"burst:63.8,actor_novel",3.0,2892,Token issued,"{""id"": 2892, ""ts"": ""2025-10-13T23:07:47.744859+00:00"", ""level"": ""INFO"", ""context"": {""user"": ""bob""}, ""message"": ""Token issued"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.842}"
2704,2025-10-13 18:07:47.786 -0500,sync,heuristic,0.0,2893,Sync finished in 120ms,"{""id"": 2893, ""ts"": ""2025-10-13T23:07:47.78381+00:00"", ""level"": ""INFO"", ""context"": {""duration_ms"": 120}, ""message"": ""Sync finished in 120ms"", ""service"": ""sync"", ""detect_latency_ms"": 2.702}"
2705,2025-10-13 18:07:47.826 -0500,cache,heuristic,0.0,2894,Cache miss for key user:42,"{""id"": 2894, ""ts"": ""2025-10-13T23:07:47.823524+00:00"", ""level"": ""INFO"", ""context"": {""key"": ""user:42""}, ""message"": ""Cache miss for key user:42"", ""service"": ""cache"", ""detect_latency_ms"": 2.735}"
2706,2025-10-13 18:07:47.866 -0500,notifier,heuristic,0.0,2895,Email sent to alice,"{""id"": 2895, ""ts"": ""2025-10-13T23:07:47.8637+00:00"", ""level"": ""INFO"", ""context"": {""to"": ""alice@example.com""}, ""message"": ""Email sent to alice"", ""service"": ""notifier"", ""detect_latency_ms"": 3.013}"
2707,2025-10-13 18:07:47.908 -0500,frontend,heuristic,0.0,2896,Build success,"{""id"": 2896, ""ts"": ""2025-10-13T23:07:47.904807+00:00"", ""level"": ""INFO"", ""context"": {""version"": ""1.2.3""}, ""message"": ""Build success"", ""service"": ""frontend"", ""detect_latency_ms"": 3.032}"
2708,2025-10-13 18:07:47.947 -0500,metrics,heuristic,0.0,2897,Metrics flush complete,"{""id"": 2897, ""ts"": ""2025-10-13T23:07:47.944393+00:00"", ""level"": ""INFO"", ""context"": {}, ""message"": ""Metrics flush complete"", ""service"": ""metrics"", ""detect_latency_ms"": 2.4979999999999998}"
2709,2025-10-13 18:07:47.986 -0500,backup,heuristic,0.0,2898,Backup finished,"{""id"": 2898, ""ts"": ""2025-10-13T23:07:47.983663+00:00"", ""level"": ""INFO"", ""context"": {""size"": ""120MB""}, ""message"": ""Backup finished"", ""service"": ""backup"", ""detect_latency_ms"": 3.055}"
2710,2025-10-13 18:07:48.028 -0500,monitor,heuristic,0.0,2899,All checks OK,"{""id"": 2899, ""ts"": ""2025-10-13T23:07:48.025099+00:00"", ""level"": ""INFO"", ""context"": {}, ""message"": ""All checks OK"", ""service"": ""monitor"", ""detect_latency_ms"": 2.771}"
2711,2025-10-13 18:07:48.068 -0500,billing,heuristic,0.0,2900,Invoice generated #7701,"{""id"": 2900, ""ts"": ""2025-10-13T23:07:48.064793+00:00"", ""level"": ""INFO"", ""context"": {""invoice"": 7701}, ""message"": ""Invoice generated #7701"", ""service"": ""billing"", ""detect_latency_ms"": 3.077}"
2712,2025-10-13 18:07:48.107 -0500,gateway,heuristic,0.0,2901,Upstream responded 200,"{""id"": 2901, ""ts"": ""2025-10-13T23:07:48.104546+00:00"", ""level"": ""INFO"", ""context"": {""upstream"": ""svc-x""}, ""message"": ""Upstream responded 200"", ""service"": ""gateway"", ""detect_latency_ms"": 2.8240000000000003}"
2713,2025-10-13 18:07:48.147 -0500,worker,heuristic,0.0,2902,Job completed,"{""id"": 2902, ""ts"": ""2025-10-13T23:07:48.144564+00:00"", ""level"": ""INFO"", ""context"": {""job"": ""resize""}, ""message"": ""Job completed"", ""service"": ""worker"", ""detect_latency_ms"": 2.473}"
2714,2025-10-13 18:07:48.185 -0500,cron,heuristic,0.0,2903,Daily report created,"{""id"": 2903, ""ts"": ""2025-10-13T23:07:48.182751+00:00"", ""level"": ""INFO"", ""context"": {}, ""message"": ""Daily report created"", ""service"": ""cron"", ""detect_latency_ms"": 2.442}"
2715,2025-10-13 18:07:48.223 -0500,sync,heuristic,0.0,2904,Delta applied,"{""id"": 2904, ""ts"": ""2025-10-13T23:07:48.22061+00:00"", ""level"": ""INFO"", ""context"": {""rows"": 12}, ""message"": ""Delta applied"", ""service"": ""sync"", ""detect_latency_ms"": 2.6350000000000002}"
2716,2025-10-13 18:07:48.263 -0500,api-gateway,heuristic,0.0,2905,Route OK,"{""id"": 2905, ""ts"": ""2025-10-13T23:07:48.26022+00:00"", ""level"": ""INFO"", ""context"": {""path"": ""/v1/pay""}, ""message"": ""Route OK"", ""service"": ""api-gateway"", ""detect_latency_ms"": 2.545}"
2717,2025-10-13 18:07:48.303 -0500,invoice-controller,"keyword:8.0,burst:15.4,rare_template,actor_novel,level_error",7.5,2906,Fatal exception: DB connection refused,"{""id"": 2906, ""ts"": ""2025-10-13T23:07:48.299887+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""dsaa""}, ""message"": ""Fatal exception: DB connection refused"", ""service"": ""invoice-controller"", ""detect_latency_ms"": 3.009}"
2718,2025-10-13 18:07:48.344 -0500,auth-service,"keyword:2.0,burst:139.8,actor_novel",4.0,2908,Permission denied for /admin by user alice,"{""id"": 2908, ""ts"": ""2025-10-13T23:07:48.341601+00:00"", ""level"": ""WARN"", ""context"": {""path"": ""/admin"", ""user"": ""alice""}, ""message"": ""Permission denied for /admin by user alice"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.9610000000000003}"
2719,2025-10-13 18:07:48.386 -0500,rbac,"privilege_escalation_pattern,keyword:5.0,burst:15.5,actor_novel,level_error",8.5,2910,Privilege escalation attempt detected,"{""id"": 2910, ""ts"": ""2025-10-13T23:07:48.38309+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""guest-223"", ""role_to"": ""admin"", ""role_from"": ""viewer""}, ""message"": ""Privilege escalation attempt detected"", ""service"": ""rbac"", ""detect_latency_ms"": 2.7889999999999997}"
2720,2025-10-13 18:07:48.426 -0500,config-service,"unauthorized_config_pattern,keyword:5.5,burst:17.9,actor_novel,level_error",8.0,2912,Unauthorized config push to production,"{""id"": 2912, ""ts"": ""2025-10-13T23:07:48.423579+00:00"", ""level"": ""ERROR"", ""context"": {""actor"": ""ci-bot"", ""branch"": ""hotfix/unknown""}, ""message"": ""Unauthorized config push to production"", ""service"": ""config-service"", ""detect_latency_ms"": 2.699}"
2721,2025-10-13 18:07:48.467 -0500,payment-gateway,"keyword:2.5,burst:86.1,rare_template,level_error",4.75,2914,Payment processor unreachable: timeout,"{""id"": 2914, ""ts"": ""2025-10-13T23:07:48.465362+00:00"", ""level"": ""ERROR"", ""context"": {""attempt"": 3}, ""message"": ""Payment processor unreachable: timeout"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.0149999999999997}"
2722,2025-10-13 18:07:48.509 -0500,web,"keyword:3.0,level_error",3.5,2916,"SQL error near ""DROP TABLE users;""","{""id"": 2916, ""ts"": ""2025-10-13T23:07:48.506065+00:00"", ""level"": ""ERROR"", ""context"": {""input"": ""DROP TABLE users;""}, ""message"": ""SQL error near \""DROP TABLE users;\"""", ""service"": ""web"", ""detect_latency_ms"": 2.895}"
2723,2025-10-13 18:07:48.549 -0500,app,"actor_novel,level_error",1.5,2917,Suspicious command execution: sudo rm -rf /tmp/attack,"{""id"": 2917, ""ts"": ""2025-10-13T23:07:48.546591+00:00"", ""level"": ""ERROR"", ""context"": {""cmd"": ""sudo rm -rf /tmp/attack"", ""user"": ""script""}, ""message"": ""Suspicious command execution: sudo rm -rf /tmp/attack"", ""service"": ""app"", ""detect_latency_ms"": 2.451}"
2724,2025-10-13 18:07:48.589 -0500,orders,actor_novel,1.0,2918,Row deleted unexpectedly: order_id 12345,"{""id"": 2918, ""ts"": ""2025-10-13T23:07:48.586109+00:00"", ""level"": ""WARN"", ""context"": {""user"": ""unknown"", ""order_id"": 12345}, ""message"": ""Row deleted unexpectedly: order_id 12345"", ""service"": ""orders"", ""detect_latency_ms"": 2.8939999999999997}"
2725,2025-10-13 18:07:48.629 -0500,db-service,"actor_novel,level_error",1.5,2919,Massive inventory change: decreased 500 rows by user deployer,"{""id"": 2919, ""ts"": ""2025-10-13T23:07:48.62665+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""deployer"", ""rows_changed"": 500}, ""message"": ""Massive inventory change: decreased 500 rows by user deployer"", ""service"": ""db-service"", ""detect_latency_ms"": 2.762}"
2726,2025-10-13 18:07:48.669 -0500,auth-service,"login_denied_pattern,burst:226.6,actor_novel,level_error",5.0,2920,Login failed for user admin from 10.0.0.11,"{""id"": 2920, ""ts"": ""2025-10-13T23:07:48.666547+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.11"", ""user"": ""admin""}, ""message"": ""Login failed for user admin from 10.0.0.11"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.842}"
2727,2025-10-13 18:07:48.711 -0500,auth-service,"burst:322.1,rare_template,actor_novel,level_error",4.5,2922,Multiple failed logins from 10.0.0.12,"{""id"": 2922, ""ts"": ""2025-10-13T23:07:48.708103+00:00"", ""level"": ""ERROR"", ""context"": {""ip"": ""10.0.0.12"", ""user"": ""admin""}, ""message"": ""Multiple failed logins from 10.0.0.12"", ""service"": ""auth-service"", ""detect_latency_ms"": 2.817}"
2728,2025-10-13 18:07:48.754 -0500,payment-gateway,"keyword:3.0,burst:170.2,rare_template,level_error",6.5,2924,Unhandled exception: NullPointer in module X,"{""id"": 2924, ""ts"": ""2025-10-13T23:07:48.751252+00:00"", ""level"": ""ERROR"", ""context"": {""trace"": ""...stack..."", ""module"": ""X""}, ""message"": ""Unhandled exception: NullPointer in module X"", ""service"": ""payment-gateway"", ""detect_latency_ms"": 2.781}"
2729,2025-10-13 18:07:48.797 -0500,service-x,heuristic,0.0,2926,Suspicious payload size change detected: 900MB,"{""id"": 2926, ""ts"": ""2025-10-13T23:07:48.794028+00:00"", ""level"": ""WARN"", ""context"": {""size"": ""900MB""}, ""message"": ""Suspicious payload size change detected: 900MB"", ""service"": ""service-x"", ""detect_latency_ms"": 2.7399999999999998}"
2730,2025-10-13 18:07:48.837 -0500,service-y,keyword:1.0,0.5,2927,Config checksum mismatch on node-7,"{""id"": 2927, ""ts"": ""2025-10-13T23:07:48.83475+00:00"", ""level"": ""WARN"", ""context"": {""got"": ""def"", ""node"": ""node-7"", ""expected"": ""abc""}, ""message"": ""Config checksum mismatch on node-7"", ""service"": ""service-y"", ""detect_latency_ms"": 2.816}"
2731,2025-10-13 18:07:48.878 -0500,rbac,"keyword:4.5,burst:38.3,actor_novel,level_error",6.5,2928,Unauthorized role assignment: user bob -> admin,"{""id"": 2928, ""ts"": ""2025-10-13T23:07:48.875134+00:00"", ""level"": ""ERROR"", ""context"": {""user"": ""bob"", ""actor"": ""script""}, ""message"": ""Unauthorized role assignment: user bob -> admin"", ""service"": ""rbac"", ""detect_latency_ms"": 3.0820000000000003}"
2732,2025-10-13 18:07:48.923 -0500,monitor,"keyword:3.5,actor_novel,level_error",4.5,2930,Alert: config tamper detected on prod-db,"{""id"": 2930, ""ts"": ""2025-10-13T23:07:48.920729+00:00"", ""level"": ""ERROR"", ""context"": {""node"": ""prod-db"", ""actor"": ""unknown""}, ""message"": ""Alert: config tamper detected on prod-db"", ""service"": ""monitor"", ""detect_latency_ms"": 2.6220000000000003}"
2733,2025-10-13 18:07:48.965 -0500,deploy,actor_novel,1.0,2932,Manual deploy performed outside pipeline,"{""id"": 2932, ""ts"": ""2025-10-13T23:07:48.962172+00:00"", ""level"": ""WARN"", ""context"": {""user"": ""ops-admin""}, ""message"": ""Manual deploy performed outside pipeline"", ""service"": ""deploy"", ""detect_latency_ms"": 3.121}"
